,date,type,registration,operator,fat.,location,Unnamed: 6,pic,cat,url
47,06-OCT-2013,Saab 340B,HS-GBG,Nok Mini Airlines,0,Udon Thani A...,,,A1,https://aviation-safety.net/database/record.php?id=20131006-0
48,06-OCT-2013,BN-2A-8 Islander,N909GD,Air Flamenco,1,near Cayo Luis Peña,,,A1,https://aviation-safety.net/database/record.php?id=20131006-1
49,06-OCT-2013,Antonov An-2,RA-31505,Sputnik,0,"Sevryukova, ...",,,A1,https://aviation-safety.net/database/record.php?id=20131006-2
50,07-OCT-2013,Airbus A330-301,RP-C3336,Philippine Air Lines,0,Manila-Ninoy...,,,A1,https://aviation-safety.net/database/record.php?id=20131007-0
51,10-OCT-2013,DHC-6 Twin Otter 310,9M-MDM,MASwings,2,Kudat Airpor...,,,A1,https://aviation-safety.net/database/record.php?id=20131010-0
52,10-OCT-2013,Antonov An-2T,UR-54853,private,2,"near Skulyn, Voly...",,,A1,https://aviation-safety.net/database/record.php?id=20131010-1
53,11-OCT-2013,Cessna 208B Grand Caravan,5H-KEN,Tropical Air,0,Likawage Air...,,,A1,https://aviation-safety.net/database/record.php?id=20131011-0
54,12-OCT-2013,Cessna 525A CitationJet CJ2+,N368PK,Executive AirShare,0,near Lincoln Muni...,,,A2,https://aviation-safety.net/database/record.php?id=20131012-1
55,14-OCT-2013,Cessna 208B Grand Caravan,XA-TXM,AereoServicio Guerrero,14,near Loreto Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20131014-0
56,15-OCT-2013,Embraer Phenom 100,N610AS,Executive AirShare,0,Wichita-Colo...,,,A2,https://aviation-safety.net/database/record.php?id=20131015-0
57,16-OCT-2013,ATR 72-212A (ATR 72-600),RDPL-34233,Lao Airlines,49,near Pakse Airpor...,,,A1,https://aviation-safety.net/database/record.php?id=20131016-0
58,16-OCT-2013,Hawker Siddeley HS-748,C-FFFS,Wasaya Airways,0,Kenora Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20131016-1
59,18-OCT-2013,Cessna 500 Citation I,N610ED,Dufresne,2,"near Derby, KS",,,A1,https://aviation-safety.net/database/record.php?id=20131018-0
60,19-OCT-2013,BAe-146-200,RP-C5525,SkyJet Airlines,0,Balesin Airs...,,,A1,https://aviation-safety.net/database/record.php?id=20131019-0
61,19-OCT-2013,ATR 42-320F,P2-PXY,"Farnair Switzerland, op.for Air Niugini",0,Madang Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20131019-1
62,21-OCT-2013,Cessna 208B Grand Caravan,N861MA,Mokulele Airlines,0,Piilani High...,,,A2,https://aviation-safety.net/database/record.php?id=20131021-0
63,23-OCT-2013,Beech 1900C,N575U,ERA Aviation,0,Homer Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20131023-0
64,25-OCT-2013,Fokker F-27 Friendship 500F,I-MLVT,"Europe Airpost, opb Miniliner",0,Paris-Charle...,,,A1,https://aviation-safety.net/database/record.php?id=20131025-0
65,26-OCT-2013,Antonov An-2,unreg.,private,2,"Tayozhny, Kr...",,,A1,https://aviation-safety.net/database/record.php?id=20131026-0
66,29-OCT-2013,Cessna 208B Grand Caravan,PK-ICY,Pegasus Air Services,0,Pogapa Airstrip,,,A2,https://aviation-safety.net/database/record.php?id=20131029-0
67,??-OCT-2013,Embraer EMB-110P Bandeirante,CU-T1552,Aerocaribbean,0,Havana-José ...,,,A2,https://aviation-safety.net/database/record.php?id=20131099-0
68,03-NOV-2013,Swearingen SA227-AC Metro III,CP-2754,Aerocon,8,Riberalta Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20131103-0
69,03-NOV-2013,BN-2B-21 Islander,G-CIAS,Channel Islands Air Search,0,Devil's Hole...,,,A1,https://aviation-safety.net/database/record.php?id=20131103-1
70,04-NOV-2013,Hawker Siddeley DH-125-400A,XB-MGM,Unknown,0,"near Buena Vista,...",,,C1,https://aviation-safety.net/database/record.php?id=20131104-0
71,07-NOV-2013,Boeing 737-7Q8 (WL),LV-CYO,Aerolineas Argentinas,0,Buenos Aires...,,,A2,https://aviation-safety.net/database/record.php?id=20131107-0
72,07-NOV-2013,Embraer ERJ-190,LV-CIE,Austral Lineas Aéreas,0,Buenos Aires...,,,A2,https://aviation-safety.net/database/record.php?id=20131107-1
73,10-NOV-2013,Swearingen SA227-AC Metro III,C-FFZN,Bearskin Airlines,5,near Red Lake Air...,,,A1,https://aviation-safety.net/database/record.php?id=20131110-0
74,15-NOV-2013,Embraer ERJ-190,LV-CKZ,Austral Lineas Aéreas,0,Buenos Aires...,,,A2,https://aviation-safety.net/database/record.php?id=20131115-0
75,17-NOV-2013,Boeing 737-53A,VQ-BBN,Tatarstan,50,Kazan Intern...,,,A1,https://aviation-safety.net/database/record.php?id=20131117-0
76,17-NOV-2013,Antonov An-2R,9Q-CFT,Air Kasai,0,"Kamako, West...",,,A2,https://aviation-safety.net/database/record.php?id=20131117-1
77,19-NOV-2013,Learjet 35A,XA-USD,Aero J.L.,4,near Fort Lauderd...,,,A1,https://aviation-safety.net/database/record.php?id=20131119-0
78,22-NOV-2013,Beech 1900C-1,N575X,Era Alaska,0,Badami Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20131122-0
79,24-NOV-2013,MD-11F,D-ALCE,Lufthansa Cargo,0,São Paulo/Ca...,,,A2,https://aviation-safety.net/database/record.php?id=20131124-0
80,24-NOV-2013,DHC-8-102,N808EX,"US Airways Express, opb Piedmont Airlines",0,near Philadelphia...,,,A2,https://aviation-safety.net/database/record.php?id=20131124-1
81,25-NOV-2013,Cessna 208B Grand Caravan,P2-SAH,Tropicair,3,Kibeni,,,A1,https://aviation-safety.net/database/record.php?id=20131125-0
82,25-NOV-2013,Beech B200 Super King Air,VN-B594,VASCO,0,Buon Me Thuo...,,,A2,https://aviation-safety.net/database/record.php?id=20131125-1
83,25-NOV-2013,Douglas C-118A Liftmaster (DC-6A),N100CE,Everts Air Cargo,0,"Nuiqsut, AK",,,A2,https://aviation-safety.net/database/record.php?id=20131125-2
84,29-NOV-2013,Embraer ERJ-190,C9-EMC,LAM,33,Bwabwata Nat...,,,C1,https://aviation-safety.net/database/record.php?id=20131129-0
85,29-NOV-2013,Cessna 208B Grand Caravan,N12373,Era Alaska,4,near Saint Mary's...,,,A1,https://aviation-safety.net/database/record.php?id=20131129-1
86,29-NOV-2013,Bombardier DHC-8-402Q Dash 8,JA462A,ANA Wings,0,near Fukue Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20131129-2
87,30-NOV-2013,Antonov An-26B,NAF-3-642,Namibian Air Force,0,Omega Airpor...,,,A1,https://aviation-safety.net/database/record.php?id=20131130-0
88,30-NOV-2013,Learjet 35A,(N175BA),Unknown,0,near San Fernando...,,,C1,https://aviation-safety.net/database/record.php?id=20131130-1
89,02-DEC-2013,Swearingen SA227-AC Metro III,N831BC,IBC Airways,2,"near La Alianza, ...",,,A1,https://aviation-safety.net/database/record.php?id=20131202-0
90,02-DEC-2013,Cessna 560 Citation Encore,N810QS,NetJets,0,"near Walton, IN",,,A2,https://aviation-safety.net/database/record.php?id=20131202-1
91,03-DEC-2013,Airbus A320-214,HB-IJB,Swiss,0,London-Heath...,,,A2,https://aviation-safety.net/database/record.php?id=20131203-0
92,04-DEC-2013,Boeing 747-281BSF,EK74798,"Veteran Airline, op.for Saudi Arabian",0,Abuja Intern...,,,A1,https://aviation-safety.net/database/record.php?id=20131204-0
93,04-DEC-2013,BN-2A-3 Islander,PT-WMY,Heringer Táxi Aéreo,5,near Pikany India...,,,A1,https://aviation-safety.net/database/record.php?id=20131204-2
94,05-DEC-2013,Boeing 767-332ER (WL),N182DN,Delta Air Lines,0,Madrid-Baraj...,,,A2,https://aviation-safety.net/database/record.php?id=20131205-0
95,10-DEC-2013,Gulfstream G550,HZ-A6,Alpha Star Aviation Services,0,London-Stans...,,,A2,https://aviation-safety.net/database/record.php?id=20131210-0
96,10-DEC-2013,Fokker F-27 Friendship 400M,FAB-90,TAM,0,Guayaramerín...,,,A2,https://aviation-safety.net/database/record.php?id=20131210-1
97,11-DEC-2013,Cessna 208B Grand Caravan,N687MA,Makani Kai Air,1,near Kalaupapa Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20131211-0
98,13-DEC-2013,Boeing 757-2B7 (WL),N202UW,US Airways,0,Amsterdam-Sc...,,,A2,https://aviation-safety.net/database/record.php?id=20131213-0
99,13-DEC-2013,Boeing 737-8K2 (WL),PH-BXZ,KLM,0,Amsterdam-Sc...,,,A2,https://aviation-safety.net/database/record.php?id=20131213-1
0,17-DEC-2013,Raytheon 390 Premier I,N50PM,Mallen Industries,2,near Atlanta-Fult...,,,A1,https://aviation-safety.net/database/record.php?id=20131217-0
1,19-DEC-2013,Boeing 737-58E,ST-NVG,Nova Airways,0,Juba Airport...,,,A2,https://aviation-safety.net/database/record.php?id=20131219-0
2,22-DEC-2013,Boeing 747-436,G-BNLL,British Airways,0,Johannesburg...,,,A1,https://aviation-safety.net/database/record.php?id=20131222-0
3,23-DEC-2013,Learjet 45,N845SC,Southern Cross Aviation,0,Bangor Inter...,,,A1,https://aviation-safety.net/database/record.php?id=20131223-0
4,24-DEC-2013,Airbus A330-343X,G-VNYC,Virgin Atlantic,0,Saint Lucia-...,,,A2,https://aviation-safety.net/database/record.php?id=20131224-0
5,26-DEC-2013,Antonov An-12,12162,Irkut,9,near Irkutsk-2 Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20131226-0
6,31-DEC-2013,Cessna 525A CitationJet CJ2+,N380CR,private,0,"near Coventry, Wa...",,,A2,https://aviation-safety.net/database/record.php?id=20131231-0
7,??-???-2013,Raytheon Hawker 800XP,OY-JJA,Sun-Air,0,Thisted Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20139999-0
0,03-JAN-2014,Boeing 737-8H4 (WL),N8327A,Southwest Airlines,0.0,Las Vegas-Mc...,,,A2,https://aviation-safety.net/database/record.php?id=20140103-0
1,05-JAN-2014,Boeing 767-3W0ER,HS-BKE,"Orient Thai Airlines, op.for Saudi Arabian",0.0,Madinah-Moha...,,,A2,https://aviation-safety.net/database/record.php?id=20140105-0
2,05-JAN-2014,Canadair Challenger 601-3R,N115WF,Vineland Corporation,1.0,Aspen-Pitkin...,,,A1,https://aviation-safety.net/database/record.php?id=20140105-1
3,05-JAN-2014,Airbus A320-231,VT-ESH,Air India,0.0,Jaipur Inter...,,,A1,https://aviation-safety.net/database/record.php?id=20140105-2
4,07-JAN-2014,Fokker 50,C5-SSA,South Supreme Airlines,0.0,Aweil Airport,,,A2,https://aviation-safety.net/database/record.php?id=20140107-0
5,08-JAN-2014,Saab 340A,C-FPAI,Provincial Airlines,0.0,Stephenville...,,,A1,https://aviation-safety.net/database/record.php?id=20140108-0
6,10-JAN-2014,Beech 300 King Air (MARSS),N195AE,US Army,3.0,Eastern Afgh...,,,A1,https://aviation-safety.net/database/record.php?id=20140110-0
7,12-JAN-2014,Cessna 501 Citation I/SP,N452TS,Theo Steil GmbH,4.0,near Trier-Föhren...,,,A1,https://aviation-safety.net/database/record.php?id=20140112-0
8,14-JAN-2014,Gulfstream G200,N720QS,NetJets,0.0,"near Savannah, GA",,,A2,https://aviation-safety.net/database/record.php?id=20140114-0
9,18-JAN-2014,DC-9-33RC,XA-UQM,Aeronaves TSM,0.0,Saltillo-Pla...,,,A1,https://aviation-safety.net/database/record.php?id=20140118-0
10,18-JAN-2014,Cessna 208B Grand Caravan,8R-GHS,Trans Guyana Airways,2.0,near Olive Creek,,,A1,https://aviation-safety.net/database/record.php?id=20140118-1
11,20-JAN-2014,BN-2A-27 Islander,YR-BNP,Scoala Superioara de Aviatie Civila,2.0,"near Petreasa, Alba",,,A1,https://aviation-safety.net/database/record.php?id=20140120-0
12,20-JAN-2014,Antonov An-28,UP-A2805,Unknown,0.0,near Addis Ababa-...,,,A1,https://aviation-safety.net/database/record.php?id=20140120-1
13,22-JAN-2014,Cessna 500 Citation I,OY-JAI,L'Easy,0.0,near Roskilde Air...,,,A2,https://aviation-safety.net/database/record.php?id=20140122-0
14,22-JAN-2014,Antonov An-24RV,RA-46473,Pskovavia,0.0,Moskva-Domod...,,,A1,https://aviation-safety.net/database/record.php?id=20140122-1
15,26-JAN-2014,Boeing 737-3B7 (SF),ZK-TLC,"Airwork NZ, op.for Pacific Air Express",0.0,Honiara-Hend...,,,A1,https://aviation-safety.net/database/record.php?id=20140126-0
16,28-JAN-2014,Saab 2000,HB-IZG,"Darwin Airline, op.for Etihad Regional",0.0,Paris-Charle...,,,A1,https://aviation-safety.net/database/record.php?id=20140128-0
17,29-JAN-2014,DHC-8-202Q Dash 8,OY-GRI,Air Greenland,0.0,Ilulissat Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20140129-0
18,31-JAN-2014,MD-88,N921DL,Delta Air Lines,0.0,Atlanta-Will...,,,A2,https://aviation-safety.net/database/record.php?id=20140131-0
19,01-FEB-2014,Boeing 737-9GPER (WL),PK-LFH,Lion Air,0.0,Surabaya-Jua...,,,A2,https://aviation-safety.net/database/record.php?id=20140201-0
20,02-FEB-2014,Airbus A320-231,EY-623,East Air,0.0,Kulob Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20140202-0
21,03-FEB-2014,Cessna 525 CitationJet,N61YP,Brink Constructors,0.0,Elk City-Reg...,,,A1,https://aviation-safety.net/database/record.php?id=20140203-0
22,04-FEB-2014,Xian MA60,B-3455,Joy Air,0.0,Zhengzhou-Xi...,,,A2,https://aviation-safety.net/database/record.php?id=20140204-0
23,06-FEB-2014,Viking Air DHC-6 Twin Otter 400,RA-67282,Chukotavia,0.0,Anadyr Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20140206-0
24,07-FEB-2014,Boeing 737-86J (WL),TC-CCP,Pegasus Airlines,0.0,Istanbul-Sab...,,,H2,https://aviation-safety.net/database/record.php?id=20140207-0
25,10-FEB-2014,Cessna 208B Supervan 900,ZS-EPZ,Federal Air,0.0,Mala Mala Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20140210-0
26,11-FEB-2014,Lockheed C-130H-30 Hercules,7T-WHM,Algerian AF,76.0,near Aïn Kercha,,,A1,https://aviation-safety.net/database/record.php?id=20140211-0
27,12-FEB-2014,BAe-125-700B,RA-02801,Sirius-Aero,0.0,Moskva-Vnuko...,,,A1,https://aviation-safety.net/database/record.php?id=20140212-0
28,12-FEB-2014,ATR 42-300,EI-BYO,Aer Arann,0.0,Shannon Airp...,,,O1,https://aviation-safety.net/database/record.php?id=20140212-1
29,14-FEB-2014,Hawker Siddeley HS-125-F400A,VP-BKK,Jetsteff Aviation,0.0,Bournemouth ...,,,O1,https://aviation-safety.net/database/record.php?id=20140214-0
30,15-FEB-2014,Lockheed P-3C Orion,159329,US Navy,0.0,Atsugi NAS (...,,,O1,https://aviation-safety.net/database/record.php?id=20140215-0
31,15-FEB-2014,Lockheed P-3C Orion,159503,US Navy,0.0,Atsugi NAS (...,,,O1,https://aviation-safety.net/database/record.php?id=20140215-1
32,15-FEB-2014,Lockheed P-3C Orion,161338,US Navy,0.0,Atsugi NAS (...,,,O1,https://aviation-safety.net/database/record.php?id=20140215-2
33,15-FEB-2014,Cessna 501 Citation I/SP,C-GKPC,Kelly Panteluk Construction,0.0,Stella Maris...,,,A1,https://aviation-safety.net/database/record.php?id=20140215-3
34,15-FEB-2014,Lockheed P-3C Orion,160283,US Navy,0.0,Atsugi NAS (...,,,O1,https://aviation-safety.net/database/record.php?id=20140215-4
35,15-FEB-2014,Lockheed OP-3C Orion,9133,Japanese Navy,0.0,Atsugi NAS (...,,,O1,https://aviation-safety.net/database/record.php?id=20140215-5
36,15-FEB-2014,Lockheed P-3C Orion,5026,Japanese Navy,0.0,Atsugi NAS (...,,,O1,https://aviation-safety.net/database/record.php?id=20140215-6
37,15-FEB-2014,Lockheed P-3C Orion,5049,Japanese Navy,0.0,Atsugi NAS (...,,,O1,https://aviation-safety.net/database/record.php?id=20140215-7
38,16-FEB-2014,DHC-6 Twin Otter 300,9N-ABB,Nepal Airlines,18.0,near Sandhikhark,,,A1,https://aviation-safety.net/database/record.php?id=20140216-0
39,17-FEB-2014,Boeing 767-3BGER,ET-AMF,Ethiopian Airlines,0.0,Genève-Coint...,,,H2,https://aviation-safety.net/database/record.php?id=20140217-0
40,17-FEB-2014,BAe BAe-748-371 Srs. 2B LFD,5Y-HAJ,"Global Airlift, op.for IOM",1.0,Rubkona Airport,,,A1,https://aviation-safety.net/database/record.php?id=20140217-1
41,17-FEB-2014,Boeing 737-8K2 (WL),G-GDFC,Jet2,0.0,Funchal Airp...,,,A2,https://aviation-safety.net/database/record.php?id=20140217-2
42,19-FEB-2014,Beech B100 King Air,N811BL,TDC Aviation,1.0,near Pearland Reg...,,,A1,https://aviation-safety.net/database/record.php?id=20140219-0
43,20-FEB-2014,ATR 72-212A (ATR 72-600),VH-FVR,Virgin Australia Regional,0.0,"near Sydney, NSW",,,A2,https://aviation-safety.net/database/record.php?id=20140220-0
44,21-FEB-2014,Antonov An-26,5A-DOW,Libyan Air Cargo,11.0,near Grombalia,,,A1,https://aviation-safety.net/database/record.php?id=20140221-0
45,22-FEB-2014,Boeing 737-86N (WL),OK-TVT,Travel Service Airlines,0.0,Terceira-Laj...,,,A2,https://aviation-safety.net/database/record.php?id=20140222-0
46,25-FEB-2014,Embraer EMB-120RT Brasilia,D2-FFZ,Guicango,0.0,near Lukapa Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20140225-0
47,27-FEB-2014,Boeing 737-36Q (WL),C-GICN,Canadian North,0.0,Winnipeg-Jam...,,,A2,https://aviation-safety.net/database/record.php?id=20140227-0
48,02-MAR-2014,Antonov An-26,1177,Yemen AF,0.0,near Hadhramaut,,,A2,https://aviation-safety.net/database/record.php?id=20140302-0
49,03-MAR-2014,Dassault Falcon 20E,EP-FIC,"Iran Civil Aviation Organization, opb Iran Aseman Airlines",4.0,near Kish Island ...,,,A1,https://aviation-safety.net/database/record.php?id=20140303-0
50,06-MAR-2014,Bombardier Global 6000,EC-LTF,TAG Aviation España,0.0,Glasgow-Pres...,,,A2,https://aviation-safety.net/database/record.php?id=20140306-0
51,08-MAR-2014,Boeing 777-2H6ER,9M-MRO,Malaysia Airlines,239.0,within Indian Ocean,,,A1,https://aviation-safety.net/database/record.php?id=20140308-0
52,09-MAR-2014,ATR 42-300,C-FJYV,Calm Air International,0.0,Churchill Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20140309-0
53,12-MAR-2014,Cessna 208B Grand Caravan,,PENAS,0.0,Pogapa Airstrip,,,A2,https://aviation-safety.net/database/record.php?id=20140312-0
54,13-MAR-2014,Airbus A320-214,N113UW,US Airways,0.0,Philadelphia...,,,A1,https://aviation-safety.net/database/record.php?id=20140313-0
55,16-MAR-2014,Cessna 500 Citation I,N125DS,JJ Aeronautics,0.0,Zephyrhills ...,,,A2,https://aviation-safety.net/database/record.php?id=20140316-0
56,26-MAR-2014,ATR 72-212A (ATR 72-600),9M-LMH,Malindo Airways,0.0,near Kuala Lumpur...,,,A1,https://aviation-safety.net/database/record.php?id=20140326-0
57,27-MAR-2014,Beech B200 King Air,VT-HRA,State of Haryana Government,0.0,Chandigarh A...,,,A1,https://aviation-safety.net/database/record.php?id=20140327-0
58,28-MAR-2014,Lockheed C-130J-30 Super Hercules,KC-3803,Indian AF,5.0,Karauli dist...,,,A1,https://aviation-safety.net/database/record.php?id=20140328-0
59,28-MAR-2014,Fokker 100,PR-OAF,Avianca Brasil,0.0,Brasília-Jus...,,,A1,https://aviation-safety.net/database/record.php?id=20140328-1
60,01-APR-2014,Airbus A321-231,D-AISQ,Lufthansa,0.0,München-Fran...,,,H2,https://aviation-safety.net/database/record.php?id=20140401-0
61,08-APR-2014,Cessna 208B Grand Caravan,N126AR,Hageland Aviation Services,2.0,"near Bethel, AK",,,A1,https://aviation-safety.net/database/record.php?id=20140408-0
62,10-APR-2014,Learjet 25D,PT-OHD,private,0.0,within Venezuela,,,O1,https://aviation-safety.net/database/record.php?id=20140410-0
63,14-APR-2014,Airbus A320-232,XY-AGT,Golden Myanmar Airlines,0.0,Yangon-Minga...,,,A1,https://aviation-safety.net/database/record.php?id=20140414-0
64,14-APR-2014,Airbus A319-112,XY-AGR,Myanmar Airways International,0.0,Yangon-Minga...,,,A2,https://aviation-safety.net/database/record.php?id=20140414-1
65,19-APR-2014,BAe-125-700A,XA-UKR,LACSA,8.0,near Saltillo-Pla...,,,A1,https://aviation-safety.net/database/record.php?id=20140419-0
66,19-APR-2014,Embraer ERJ-190,F-HBLF,"HOP!, opb Régional",0.0,Paris-Charle...,,,A2,https://aviation-safety.net/database/record.php?id=20140419-1
67,20-APR-2014,Fokker 50,5Y-VVJ,Blue Bird Aviation,0.0,Guri'el Airs...,,,A1,https://aviation-safety.net/database/record.php?id=20140420-0
68,23-APR-2014,PADC/BN-2T Islander,P2-SBC,Sunbird Aviation,0.0,Kikori Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20140423-0
69,25-APR-2014,Antonov An-2,UR-ABAB,private,0.0,Kramatorsk A...,,,C1,https://aviation-safety.net/database/record.php?id=20140425-0
70,29-APR-2014,Boeing 737-476 (SF),EI-STD,Air Contractors,0.0,East Midland...,,,A1,https://aviation-safety.net/database/record.php?id=20140429-0
71,29-APR-2014,DHC-8-402Q Dash 8,5N-BPT,Aerocontractors,0.0,Lagos-Murtal...,,,A2,https://aviation-safety.net/database/record.php?id=20140429-1
72,08-MAY-2014,Boeing 737-4Y0,YA-PIB,Ariana Afghan Airlines,0.0,Kabul Airpor...,,,A1,https://aviation-safety.net/database/record.php?id=20140508-0
73,08-MAY-2014,Douglas DC-3C,HK-4700,ALIANSA Colombia,5.0,near San Vicente ...,,,A1,https://aviation-safety.net/database/record.php?id=20140508-1
74,09-MAY-2014,Antonov An-2T,RF-00446,"DOSAAF, op.for Lipetsk Aero Club",0.0,"Terbuny, Lip...",,,A1,https://aviation-safety.net/database/record.php?id=20140509-0
75,09-MAY-2014,Cessna 525C Citation CJ4,N718MV,Capital City Jet Center,0.0,Columbus-Ric...,,,A2,https://aviation-safety.net/database/record.php?id=20140509-1
